operation,randomOffset,transferSize,aggregateFilesizeMB,numTasks,totalTime,numNodes,tasksPerNode,bwMiB,storageType,opCount,taskName,taskPID,fileName
1,0,8191.922788330022,2421.789673805237,300,16.71108982,1,300.0,144.92110926881708,1,309992.0,individuals,133941,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.133941.r_blk_trace.json
0,0,59089.0,0.056351661682128906,300,1.3941e-05,1,300.0,4042.153481251625,1,1.0,individuals,132505,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr4n-3201-3401.tar.gz.132505.w_blk_trace.json
1,0,8191.930583199192,2421.8310403823853,300,71.708827411,1,300.0,33.77312288906401,1,309997.0,individuals,132505,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/ALL.chr4.250000.vcf.132505.r_blk_trace.json
0,0,70394.0,0.06713294982910156,300,3.1892e-05,1,300.0,2105.009087830853,1,1.0,individuals,133165,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr6n-5801-6001.tar.gz.133165.w_blk_trace.json
1,0,8191.92760505042,2421.806722640991,300,21.235329111,1,300.0,114.04611202312302,1,309994.0,individuals,133165,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/ALL.chr6.250000.vcf.133165.r_blk_trace.json
0,0,64654.0,0.06165885925292969,300,2.5291e-05,1,300.0,2437.9763256862,1,1.0,individuals,138374,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr8n-2201-2401.tar.gz.138374.w_blk_trace.json
1,0,8191.922788330022,2421.789673805237,300,16.713520649,1,300.0,144.90003181646452,1,309992.0,individuals,138374,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.138374.r_blk_trace.json
0,0,506459.25,1.9319887161254883,300,0.0021045,1,300.0,918.0274251012061,1,4.0,incividuals_merge,139113,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr8n.tar.gz.139113.w_blk_trace.json
1,0,1021.1545123062899,2.136624336242676,300,0.401088727,1,300.0,5.327061551252912,1,2194.0,incividuals_merge,139113,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr8n-4201-4401.tar.gz.139113.r_blk_trace.json
0,0,438187.5,0.8357763290405273,300,0.001855071,1,300.0,450.5360328744977,1,2.0,sifting,139218,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/sifted.SIFT.chr3.txt.139218.w_blk_trace.json
1,0,8191.853946701092,1355.5383319854736,300,4.018157332,1,300.0,337.3532243723187,1,173512.0,sifting,139218,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/ALL.chr3.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf.139218.r_blk_trace.json
0,0,60118.0,0.05733299255371094,300,2.4481e-05,1,300.0,2341.9383421310786,1,1.0,individuals,137627,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr10n-5601-5801.tar.gz.137627.w_blk_trace.json
1,0,8191.928799979357,2422.0726985931396,300,16.626671588,1,300.0,145.67393634822417,1,310028.0,individuals,137627,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.137627.r_blk_trace.json
0,0,70313.0,0.06705570220947266,300,1.5841e-05,1,300.0,4233.047295591987,1,1.0,individuals,135504,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr5n-4201-4401.tar.gz.135504.w_blk_trace.json
1,0,8191.929237568348,2421.8150177001953,300,29.858538831,1,300.0,81.10962935620267,1,309995.0,individuals,135504,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/ALL.chr5.250000.vcf.135504.r_blk_trace.json
0,0,72918.0,0.06954002380371094,300,2.0551e-05,1,300.0,3383.778103435888,1,1.0,individuals,134158,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr6n-5601-5801.tar.gz.134158.w_blk_trace.json
1,0,8191.92760505042,2421.806722640991,300,16.371254844,1,300.0,147.93042718582893,1,309994.0,individuals,134158,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.134158.r_blk_trace.json
0,0,64986.0,0.06197547912597656,300,1.5661e-05,1,300.0,3957.3130148762248,1,1.0,individuals,134999,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr3n-2001-2201.tar.gz.134999.w_blk_trace.json
1,0,8191.912230276168,2421.794364929199,300,18.218638699,1,300.0,132.92949077815177,1,309993.0,individuals,134999,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.134999.r_blk_trace.json
0,0,628.6924101198402,1.8011016845703125,300,13.04334933,1,300.0,0.13808582742070227,1,3004.0,frequency,206946,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr2-SAS-freq.tar.gz.206946.w_blk_trace.json
1,0,1194.0129746835444,3.59829044342041,300,0.466364508,1,300.0,7.715618109216,1,3160.0,frequency,206946,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr2n.tar.gz.206946.r_blk_trace.json
0,0,74670.0,0.07121086120605469,300,1.6331e-05,1,300.0,4360.471569778622,1,1.0,individuals,138238,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr6n-801-1001.tar.gz.138238.w_blk_trace.json
1,0,8191.92760505042,2421.806722640991,300,16.031796203,1,300.0,151.06271886039838,1,309994.0,individuals,138238,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/ALL.chr6.250000.vcf.138238.r_blk_trace.json
0,0,198758.1,1.8955049514770508,300,0.005927271,1,300.0,319.7938733486373,1,10.0,mutation_overlap,173434,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr1-EUR.tar.gz.173434.w_blk_trace.json
1,0,20524.05309734513,4.423557281494141,300,0.051421693,1,300.0,86.02511942759529,1,226.0,mutation_overlap,173434,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.173434.r_blk_trace.json
0,0,379.3850766155896,1.0861530303955078,300,11.629989692,1,300.0,0.09339243276738647,1,3002.0,mutation_overlap,140946,
1,0,19121.19387755102,1.7870683670043945,300,0.009593756,1,300.0,186.27411068244746,1,98.0,mutation_overlap,140946,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/sifted.SIFT.chr4.txt.140946.r_blk_trace.json
0,0,170495.6,1.6259727478027344,300,0.002878648,1,300.0,564.8390313100922,1,10.0,mutation_overlap,200890,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr8-AFR.tar.gz.200890.w_blk_trace.json
1,0,42087.52631578947,3.8130903244018555,300,0.166933344,1,300.0,22.841993295251157,1,95.0,mutation_overlap,200890,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.200890.r_blk_trace.json
0,0,66371.0,0.06329631805419922,300,2.6551e-05,1,300.0,2383.952320221431,1,1.0,individuals,135161,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr6n-4001-4201.tar.gz.135161.w_blk_trace.json
1,0,8191.92760505042,2421.806722640991,300,14.467795725,1,300.0,167.3929303864975,1,309994.0,individuals,135161,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.135161.r_blk_trace.json
0,0,82495.0,0.0786733627319336,300,1.626e-05,1,300.0,4838.460192615842,1,1.0,individuals,136854,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr9n-4201-4401.tar.gz.136854.w_blk_trace.json
1,0,8191.922137163246,2421.703544616699,300,28.135007165,1,300.0,86.0743887646598,1,309981.0,individuals,136854,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.136854.r_blk_trace.json
0,0,91788.0,0.08753585815429688,300,2.9381e-05,1,300.0,2979.3355622442014,1,1.0,individuals,136785,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr8n-401-601.tar.gz.136785.w_blk_trace.json
1,0,8191.922788330022,2421.789673805237,300,14.464821752,1,300.0,167.4261677970822,1,309992.0,individuals,136785,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.136785.r_blk_trace.json
0,0,69889.0,0.0666513442993164,300,1.5561e-05,1,300.0,4283.230145833585,1,1.0,individuals,136124,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr10n-5401-5601.tar.gz.136124.w_blk_trace.json
1,0,8191.928799979357,2422.0726985931396,300,19.94130713,1,300.0,121.46007695500249,1,310028.0,individuals,136124,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/ALL.chr10.250000.vcf.136124.r_blk_trace.json
0,0,92095.0,0.0878286361694336,300,2.2331e-05,1,300.0,3933.0364143761403,1,1.0,individuals,133693,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr7n-2801-3001.tar.gz.133693.w_blk_trace.json
1,0,8191.911930553494,2421.802088737488,300,16.9820051,1,300.0,142.6099023334699,1,309994.0,individuals,133693,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.133693.r_blk_trace.json
0,0,89674.0,0.08551979064941406,300,2.1601e-05,1,300.0,3959.066276997087,1,1.0,individuals,135982,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr7n-5601-5801.tar.gz.135982.w_blk_trace.json
1,0,8191.911930553494,2421.802088737488,300,15.369695514,1,300.0,157.5699457761872,1,309994.0,individuals,135982,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/ALL.chr7.250000.vcf.135982.r_blk_trace.json
0,0,71266.0,0.06796455383300781,300,1.7381e-05,1,300.0,3910.27868551912,1,1.0,individuals,137328,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr8n-601-801.tar.gz.137328.w_blk_trace.json
1,0,8191.922788330022,2421.789673805237,300,18.47400116,1,300.0,131.09177881015336,1,309992.0,individuals,137328,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/ALL.chr8.250000.vcf.137328.r_blk_trace.json
0,0,68768.0,0.065582275390625,300,2.8211e-05,1,300.0,2324.705802368757,1,1.0,individuals,135755,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr6n-3201-3401.tar.gz.135755.w_blk_trace.json
1,0,8191.92760505042,2421.806722640991,300,15.388879765,1,300.0,157.37381535393334,1,309994.0,individuals,135755,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.135755.r_blk_trace.json
0,0,79159.0,0.07549190521240234,300,1.7391e-05,1,300.0,4340.860514772144,1,1.0,individuals,134191,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr8n-5401-5601.tar.gz.134191.w_blk_trace.json
1,0,8191.922788330022,2421.789673805237,300,17.410227957,1,300.0,139.10154880146334,1,309992.0,individuals,134191,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.134191.r_blk_trace.json
0,0,1886.4706077715045,5.417025566101074,300,14.882445168,1,300.0,0.3639876045200339,1,3011.0,frequency,141113,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr8-GBR-freq.tar.gz.141113.w_blk_trace.json
1,0,1183.7626295336788,3.486117362976074,300,0.530847515,1,300.0,6.567078613857831,1,3088.0,frequency,141113,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/sifted.SIFT.chr8.txt.141113.r_blk_trace.json
1,0,32766.410457771384,1281.281593322754,300,3.828306611,1,300.0,334.6862525695317,1,41003.0,sifting,139286,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/ALL.chr4.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf.139286.r_blk_trace.json
0,0,422603.6,16.121047973632812,300,0.026502745,1,300.0,608.2784245040584,1,40.0,mutation_overlap,206674,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr5-ALL.tar.gz.206674.w_blk_trace.json
1,0,120053.13245033112,17.288229942321777,300,0.69214359,1,300.0,24.977808350896925,1,151.0,mutation_overlap,206674,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.206674.r_blk_trace.json
0,0,59828.0,0.057056427001953125,300,2.2681e-05,1,300.0,2515.6045589679966,1,1.0,individuals,138180,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr10n-5001-5201.tar.gz.138180.w_blk_trace.json
1,0,8191.928799979357,2422.0726985931396,300,15.274697485,1,300.0,158.56763781879505,1,310028.0,individuals,138180,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/ALL.chr10.250000.vcf.138180.r_blk_trace.json
0,0,479.8922131147541,1.1166925430297852,300,11.435677704,1,300.0,0.09764987890828593,1,2440.0,mutation_overlap,141138,
1,0,15094.987261146496,2.260125160217285,300,0.01366277,1,300.0,165.42217721715912,1,157.0,mutation_overlap,141138,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr2n.tar.gz.141138.r_blk_trace.json
0,0,87439.0,0.0833883285522461,300,2.9291e-05,1,300.0,2846.8925114282915,1,1.0,individuals,134917,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr8n-201-401.tar.gz.134917.w_blk_trace.json
1,0,8191.922788330022,2421.789673805237,300,19.682416245,1,300.0,123.04331153551605,1,309992.0,individuals,134917,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.134917.r_blk_trace.json
0,0,30417.0,0.029007911682128906,300,1.539e-05,1,300.0,1884.8545602422942,1,1.0,individuals,138318,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr7n-1-201.tar.gz.138318.w_blk_trace.json
1,0,8191.911930553494,2421.802088737488,300,14.121115791,1,300.0,171.50217621478663,1,309994.0,individuals,138318,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/ALL.chr7.250000.vcf.138318.r_blk_trace.json
0,0,70365.0,0.06710529327392578,300,2.1551e-05,1,300.0,3113.7902312619267,1,1.0,individuals,132307,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr4n-3801-4001.tar.gz.132307.w_blk_trace.json
1,0,8191.930583199192,2421.8310403823853,300,70.53421041,1,300.0,34.33555187340737,1,309997.0,individuals,132307,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.132307.r_blk_trace.json
0,0,245152.0,2.33795166015625,300,0.007462867,1,300.0,313.27794802671013,1,10.0,mutation_overlap,140996,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr1-AFR.tar.gz.140996.w_blk_trace.json
1,0,22538.513274336285,4.857734680175781,300,0.019296021,1,300.0,251.74799924688003,1,226.0,mutation_overlap,140996,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.140996.r_blk_trace.json
0,0,79691.0,0.07599925994873047,300,2.109e-05,1,300.0,3603.568513453318,1,1.0,individuals,136312,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr7n-2401-2601.tar.gz.136312.w_blk_trace.json
1,0,8191.911930553494,2421.802088737488,300,14.515442982,1,300.0,166.84314021560792,1,309994.0,individuals,136312,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/ALL.chr7.250000.vcf.136312.r_blk_trace.json
0,0,62673.0,0.059769630432128906,300,1.8651e-05,1,300.0,3204.634091047606,1,1.0,individuals,136569,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr5n-3001-3201.tar.gz.136569.w_blk_trace.json
1,0,8191.929237568348,2421.8150177001953,300,29.946430368,1,300.0,80.8715759420891,1,309995.0,individuals,136569,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/ALL.chr5.250000.vcf.136569.r_blk_trace.json
0,0,80972.0,0.07722091674804688,300,3.2752e-05,1,300.0,2357.7466032012358,1,1.0,individuals,133348,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr9n-1401-1601.tar.gz.133348.w_blk_trace.json
1,0,8191.922137163246,2421.703544616699,300,35.95765533,1,300.0,67.34876126909855,1,309981.0,individuals,133348,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.133348.r_blk_trace.json
0,0,86394.0,0.08239173889160156,300,1.8381e-05,1,300.0,4482.44050332417,1,1.0,individuals,134973,./1kgenome_data/fastflow_tests/par_6000_1n_pfs_ps300/300_p_1n_PFS_t1/chr8n-5601-5801.tar.gz.134973.w_blk_trace.json
