operation,randomOffset,transferSize,aggregateFilesizeMB,numTasks,totalTime,numNodes,tasksPerNode,bwMiB,storageType,opCount,taskName,taskPID,fileName
0,0,49487.0,0.047194480895996094,300,1.7011e-05,1,300.0,2774.3507669152955,1,1.0,individuals,242267,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr2n-1501-1601.tar.gz.242267.w_blk_trace.json
1,0,8191.921474379654,2421.75803565979,300,26.335024459,1,300.0,91.95958938371723,1,309988.0,individuals,242267,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/ALL.chr2.250000.vcf.242267.r_blk_trace.json
0,0,53276.0,0.050807952880859375,300,1.271e-05,1,300.0,3997.47859015416,1,1.0,individuals,239591,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr2n-1101-1201.tar.gz.239591.w_blk_trace.json
1,0,8191.921474379654,2421.75803565979,300,29.885405985,1,300.0,81.03480464261762,1,309988.0,individuals,239591,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/ALL.chr2.250000.vcf.239591.r_blk_trace.json
0,0,56530.0,0.05391120910644531,300,1.7261e-05,1,300.0,3123.295817533475,1,1.0,individuals,237886,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr6n-1701-1801.tar.gz.237886.w_blk_trace.json
1,0,8191.92760505042,2421.806722640991,300,24.995182453,1,300.0,96.8909399719272,1,309994.0,individuals,237886,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.237886.r_blk_trace.json
0,0,61739.0,0.05887889862060547,300,1.6431e-05,1,300.0,3583.403239036302,1,1.0,individuals,242147,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr6n-2101-2201.tar.gz.242147.w_blk_trace.json
1,0,8191.92760505042,2421.806722640991,300,16.975019653,1,300.0,142.66886119410086,1,309994.0,individuals,242147,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/ALL.chr6.250000.vcf.242147.r_blk_trace.json
0,0,48693.0,0.04643726348876953,300,1.6221e-05,1,300.0,2862.786726389836,1,1.0,individuals,238613,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr4n-2401-2501.tar.gz.238613.w_blk_trace.json
1,0,8191.930583199192,2421.8310403823853,300,31.808759916,1,300.0,76.13723536465783,1,309997.0,individuals,238613,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.238613.r_blk_trace.json
0,0,518.8374958374958,1.4858903884887695,300,0.884518544,1,300.0,1.6798860787804688,1,3003.0,frequency,20639,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr4-AMR-freq.tar.gz.20639.w_blk_trace.json
1,0,739.1460348162476,2.1866140365600586,300,0.608154446,1,300.0,3.5954913278066516,1,3102.0,frequency,20639,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr4n.tar.gz.20639.r_blk_trace.json
0,0,61180.0,0.058345794677734375,300,1.3901e-05,1,300.0,4197.237225935859,1,1.0,individuals,238985,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr9n-2901-3001.tar.gz.238985.w_blk_trace.json
1,0,8191.922137163246,2421.703544616699,300,32.475130872,1,300.0,74.57101725507403,1,309981.0,individuals,238985,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.238985.r_blk_trace.json
0,0,2280.020570670206,6.553632736206055,300,9.930509861,1,300.0,0.6599492702730275,1,3014.0,frequency,250883,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr9-EUR-freq.tar.gz.250883.w_blk_trace.json
1,0,870.5535886707435,2.579507827758789,300,0.781703684,1,300.0,3.299853743248815,1,3107.0,frequency,250883,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.250883.r_blk_trace.json
0,0,53378.0,0.05090522766113281,300,2.4231e-05,1,300.0,2100.830657469061,1,1.0,individuals,242947,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr5n-1701-1801.tar.gz.242947.w_blk_trace.json
1,0,8191.929237568348,2421.8150177001953,300,31.220211955,1,300.0,77.5720235721313,1,309995.0,individuals,242947,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.242947.r_blk_trace.json
0,0,56188.0,0.053585052490234375,300,1.38e-05,1,300.0,3882.9748181329255,1,1.0,individuals,242661,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr10n-1901-2001.tar.gz.242661.w_blk_trace.json
1,0,8191.928799979357,2422.0726985931396,300,15.667770837,1,300.0,154.58948971051635,1,310028.0,individuals,242661,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.242661.r_blk_trace.json
0,0,80168.0,0.07645416259765625,300,1.6871e-05,1,300.0,4531.691221483981,1,1.0,individuals,238727,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr8n-301-401.tar.gz.238727.w_blk_trace.json
1,0,8191.922788330022,2421.789673805237,300,17.077477255,1,300.0,141.8119103684461,1,309992.0,individuals,238727,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.238727.r_blk_trace.json
0,0,50495.0,0.048155784606933594,300,1.686e-05,1,300.0,2856.2149826176505,1,1.0,individuals,239281,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr4n-2701-2801.tar.gz.239281.w_blk_trace.json
1,0,8191.930583199192,2421.8310403823853,300,31.494999872,1,300.0,76.89573107556878,1,309997.0,individuals,239281,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.239281.r_blk_trace.json
0,0,58047.0,0.055357933044433594,300,1.7061e-05,1,300.0,3244.706233188769,1,1.0,individuals,241432,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr9n-2601-2701.tar.gz.241432.w_blk_trace.json
1,0,8191.922137163246,2421.703544616699,300,32.153753136,1,300.0,75.31635683006195,1,309981.0,individuals,241432,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/ALL.chr9.250000.vcf.241432.r_blk_trace.json
0,0,58299.0,0.05559825897216797,300,1.4481e-05,1,300.0,3839.3936173032225,1,1.0,individuals,242658,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr9n-2001-2101.tar.gz.242658.w_blk_trace.json
1,0,8191.922137163246,2421.703544616699,300,28.175523282,1,300.0,85.95061466573756,1,309981.0,individuals,242658,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.242658.r_blk_trace.json
0,0,62741.0,0.05983448028564453,300,1.5831e-05,1,300.0,3779.576797779327,1,1.0,individuals,238194,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr7n-701-801.tar.gz.238194.w_blk_trace.json
1,0,8191.911930553494,2421.802088737488,300,21.440264702,1,300.0,112.95579240267384,1,309994.0,individuals,238194,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.238194.r_blk_trace.json
0,0,64061.0,0.06109333038330078,300,2.3881e-05,1,300.0,2558.2400395000536,1,1.0,individuals,243010,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr9n-401-501.tar.gz.243010.w_blk_trace.json
1,0,8191.922137163246,2421.703544616699,300,30.295970946,1,300.0,79.93483849496623,1,309981.0,individuals,243010,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/ALL.chr9.250000.vcf.243010.r_blk_trace.json
0,0,167735.625,1.2797212600708008,300,0.001752007,1,300.0,730.4315907817725,1,8.0,mutation_overlap,246654,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr6-SAS.tar.gz.246654.w_blk_trace.json
1,0,20700.465648854963,2.586136817932129,300,0.014471988,1,300.0,178.69948606453576,1,131.0,mutation_overlap,246654,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr6n.tar.gz.246654.r_blk_trace.json
0,0,63139.0,0.06021404266357422,300,1.31e-05,1,300.0,4596.491806379711,1,1.0,individuals,238224,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr6n-1401-1501.tar.gz.238224.w_blk_trace.json
1,0,8191.92760505042,2421.806722640991,300,24.83708463,1,300.0,97.50768895459495,1,309994.0,individuals,238224,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/ALL.chr6.250000.vcf.238224.r_blk_trace.json
0,0,170976.6,1.6305599212646484,300,0.002656171,1,300.0,613.8761101091188,1,10.0,mutation_overlap,246305,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr8-AFR.tar.gz.246305.w_blk_trace.json
1,0,25266.25,2.4095773696899414,300,0.012768549,1,300.0,188.71191782949975,1,100.0,mutation_overlap,246305,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/sifted.SIFT.chr8.txt.246305.r_blk_trace.json
0,0,68848.0,0.0656585693359375,300,2.8051e-05,1,300.0,2340.685513384104,1,1.0,individuals,238129,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr7n-901-1001.tar.gz.238129.w_blk_trace.json
1,0,8191.911930553494,2421.802088737488,300,22.35889104,1,300.0,108.31494658679135,1,309994.0,individuals,238129,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/ALL.chr7.250000.vcf.238129.r_blk_trace.json
0,0,61161.0,0.058327674865722656,300,1.3251e-05,1,300.0,4401.756461076346,1,1.0,individuals,238669,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr8n-2801-2901.tar.gz.238669.w_blk_trace.json
1,0,8191.922788330022,2421.789673805237,300,17.309833949,1,300.0,139.9083134442861,1,309992.0,individuals,238669,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/ALL.chr8.250000.vcf.238669.r_blk_trace.json
0,0,437.390499194847,0.5180730819702148,300,8.117726844,1,300.0,0.06381996979279177,1,1242.0,individuals,51531,
1,0,9784.050847457627,1.101034164428711,300,0.127443535,1,300.0,8.639388137097036,1,118.0,individuals,51531,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/sifted.SIFT.chr5.txt.51531.r_blk_trace.json
0,0,54265.0,0.051751136779785156,300,1.331e-05,1,300.0,3888.1395026134605,1,1.0,individuals,238752,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr8n-2901-3001.tar.gz.238752.w_blk_trace.json
1,0,8191.922788330022,2421.789673805237,300,16.947917734,1,300.0,142.8960012560583,1,309992.0,individuals,238752,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.238752.r_blk_trace.json
0,0,418529.725,15.965641975402832,300,0.031815871,1,300.0,501.8137638099812,1,40.0,mutation_overlap,246383,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr9-ALL.tar.gz.246383.w_blk_trace.json
1,0,119952.67346938775,16.81618022918701,300,0.028905014,1,300.0,581.7738136776896,1,147.0,mutation_overlap,246383,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/sifted.SIFT.chr9.txt.246383.r_blk_trace.json
0,0,69986.0,0.06674385070800781,300,1.7321e-05,1,300.0,3853.3485773343236,1,1.0,individuals,240270,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr10n-401-501.tar.gz.240270.w_blk_trace.json
1,0,8191.928799979357,2422.0726985931396,300,17.827008646,1,300.0,135.86534604259595,1,310028.0,individuals,240270,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.240270.r_blk_trace.json
0,0,57304.0,0.05464935302734375,300,1.4301e-05,1,300.0,3821.3658504540763,1,1.0,individuals,243297,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr9n-2401-2501.tar.gz.243297.w_blk_trace.json
1,0,8191.922137163246,2421.703544616699,300,30.041029542,1,300.0,80.61320073038591,1,309981.0,individuals,243297,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/ALL.chr9.250000.vcf.243297.r_blk_trace.json
0,0,54999.0,0.052451133728027344,300,2.0801e-05,1,300.0,2521.567892314184,1,1.0,individuals,239937,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr1n-2701-2801.tar.gz.239937.w_blk_trace.json
1,0,8191.912280079227,2421.833441734314,300,17.59830069,1,300.0,137.61746002615405,1,309998.0,individuals,239937,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.239937.r_blk_trace.json
0,0,156696.875,1.1955022811889648,300,0.001609241,1,300.0,742.8982241870328,1,8.0,mutation_overlap,246610,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr7-SAS.tar.gz.246610.w_blk_trace.json
1,0,24970.297297297297,2.6433019638061523,300,0.018560438,1,300.0,142.41592594992383,1,111.0,mutation_overlap,246610,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/sifted.SIFT.chr7.txt.246610.r_blk_trace.json
0,0,46336.0,0.044189453125,300,1.3e-05,1,300.0,3399.188701923077,1,1.0,individuals,238226,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr5n-1801-1901.tar.gz.238226.w_blk_trace.json
1,0,8191.929237568348,2421.8150177001953,300,45.58287277,1,300.0,53.12993391004731,1,309995.0,individuals,238226,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.238226.r_blk_trace.json
0,0,55498.0,0.05292701721191406,300,2.123e-05,1,300.0,2493.029543660578,1,1.0,individuals,240247,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr10n-1601-1701.tar.gz.240247.w_blk_trace.json
1,0,8191.928799979357,2422.0726985931396,300,17.523635945,1,300.0,138.2174741700353,1,310028.0,individuals,240247,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/ALL.chr10.250000.vcf.240247.r_blk_trace.json
0,0,471.2837162837163,1.3497018814086914,300,9.065974013,1,300.0,0.14887555153735377,1,3003.0,mutation_overlap,246693,
1,0,8647.397590361446,1.3689689636230469,300,0.016706575,1,300.0,81.94192787109547,1,166.0,mutation_overlap,246693,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.246693.r_blk_trace.json
0,0,172342.0,1.3148651123046875,300,0.003112596,1,300.0,422.4335931501189,1,8.0,mutation_overlap,11127,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr6-EAS.tar.gz.11127.w_blk_trace.json
1,0,20987.282442748092,2.621969223022461,300,0.153511437,1,300.0,17.079960127156266,1,131.0,mutation_overlap,11127,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr6n.tar.gz.11127.r_blk_trace.json
0,0,310889.0,0.5929737091064453,300,0.001365372,1,300.0,434.29461649019123,1,2.0,sifting,244586,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/sifted.SIFT.chr4.txt.244586.w_blk_trace.json
1,0,8191.811959383227,1287.9235610961914,300,3.658122194,1,300.0,352.0723181988358,1,164858.0,sifting,244586,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/SIFT.chr4.vcf.244586.r_blk_trace.json
0,0,172130.66666666666,1.4774093627929688,300,0.003413519,1,300.0,432.81123169168495,1,9.0,mutation_overlap,7113,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr2-EAS.tar.gz.7113.w_blk_trace.json
1,0,15582.948275862069,2.5858240127563477,300,0.017997361,1,300.0,143.677954382109,1,174.0,mutation_overlap,7113,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.7113.r_blk_trace.json
0,0,53664.0,0.051177978515625,300,3.7081e-05,1,300.0,1380.167161501173,1,1.0,individuals,239444,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr3n-2901-3001.tar.gz.239444.w_blk_trace.json
1,0,8191.912230276168,2421.794364929199,300,17.830598131,1,300.0,135.82238504487998,1,309993.0,individuals,239444,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.239444.r_blk_trace.json
0,0,57338.0,0.05468177795410156,300,2.287e-05,1,300.0,2390.982857634524,1,1.0,individuals,241323,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr7n-1301-1401.tar.gz.241323.w_blk_trace.json
1,0,8191.911930553494,2421.802088737488,300,15.411248672,1,300.0,157.1450918923624,1,309994.0,individuals,241323,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/ALL.chr7.250000.vcf.241323.r_blk_trace.json
0,0,409625.5,0.7812986373901367,300,0.001968944,1,300.0,396.8109999015395,1,2.0,sifting,244577,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/sifted.SIFT.chr6.txt.244577.w_blk_trace.json
1,0,8191.828953293217,1145.0854654312134,300,3.311599507,1,300.0,345.7801775277331,1,146574.0,sifting,244577,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/SIFT.chr6.vcf.244577.r_blk_trace.json
0,0,47987.0,0.04576396942138672,300,1.27e-05,1,300.0,3603.4621591643086,1,1.0,individuals,239078,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr2n-2101-2201.tar.gz.239078.w_blk_trace.json
1,0,8191.921474379654,2421.75803565979,300,31.373557526,1,300.0,77.19105599206665,1,309988.0,individuals,239078,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.239078.r_blk_trace.json
0,0,60087.0,0.057303428649902344,300,1.624e-05,1,300.0,3528.5362469151687,1,1.0,individuals,243417,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr9n-801-901.tar.gz.243417.w_blk_trace.json
1,0,8191.922137163246,2421.703544616699,300,29.844156119,1,300.0,81.1449831236791,1,309981.0,individuals,243417,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.243417.r_blk_trace.json
0,0,57039.0,0.054396629333496094,300,1.452e-05,1,300.0,3746.3243342628166,1,1.0,individuals,239080,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr10n-2001-2101.tar.gz.239080.w_blk_trace.json
1,0,8191.928799979357,2422.0726985931396,300,18.08032463,1,300.0,133.96179262037617,1,310028.0,individuals,239080,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/ALL.chr10.250000.vcf.239080.r_blk_trace.json
0,0,46839.0,0.044669151306152344,300,1.8481e-05,1,300.0,2417.0310754911716,1,1.0,individuals,242251,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr5n-1901-2001.tar.gz.242251.w_blk_trace.json
1,0,8191.929237568348,2421.8150177001953,300,13.047674845,1,300.0,185.61276598858984,1,309995.0,individuals,242251,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.242251.r_blk_trace.json
0,0,512529.0,0.4887857437133789,300,0.000118825,1,300.0,4113.492478126479,1,1.0,incividuals_merge,244593,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr4n.tar.gz.244593.w_blk_trace.json
1,0,586.1061515378844,1.4901723861694336,300,0.498861335,1,300.0,2.987147492938962,1,2666.0,incividuals_merge,244593,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr4n-2501-2601.tar.gz.244593.r_blk_trace.json
0,0,54955.0,0.05240917205810547,300,1.2741e-05,1,300.0,4113.426894129619,1,1.0,individuals,241585,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr3n-1901-2001.tar.gz.241585.w_blk_trace.json
1,0,8191.912230276168,2421.794364929199,300,19.681191007,1,300.0,123.05120986163088,1,309993.0,individuals,241585,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.241585.r_blk_trace.json
0,0,52690.0,0.05024909973144531,300,1.315e-05,1,300.0,3821.224314178351,1,1.0,individuals,238240,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr4n-2501-2601.tar.gz.238240.w_blk_trace.json
1,0,8191.930583199192,2421.8310403823853,300,47.769444953,1,300.0,50.698329083898855,1,309997.0,individuals,238240,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/ALL.chr4.250000.vcf.238240.r_blk_trace.json
0,0,69414.0,0.06619834899902344,300,2.3151e-05,1,300.0,2859.4163966577444,1,1.0,individuals,243913,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr7n-2801-2901.tar.gz.243913.w_blk_trace.json
1,0,8191.911930553494,2421.802088737488,300,31.024061441,1,300.0,78.06205816550322,1,309994.0,individuals,243913,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/ALL.chr7.250000.vcf.243913.r_blk_trace.json
0,0,49231.0,0.046950340270996094,300,2.4811e-05,1,300.0,1892.3195466122322,1,1.0,individuals,243109,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr2n-1001-1101.tar.gz.243109.w_blk_trace.json
1,0,8191.921474379654,2421.75803565979,300,27.797776108,1,300.0,87.12056771199137,1,309988.0,individuals,243109,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/columns.txt.243109.r_blk_trace.json
0,0,788.8342762063228,2.260634422302246,300,0.881962093,1,300.0,2.56318773816308,1,3005.0,frequency,20529,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr10-EAS-freq.tar.gz.20529.w_blk_trace.json
1,0,762.1219903691814,2.2640323638916016,300,0.62196885,1,300.0,3.6401057125153478,1,3115.0,frequency,20529,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/sifted.SIFT.chr10.txt.20529.r_blk_trace.json
0,0,95508.625,0.728672981262207,300,0.012370755,1,300.0,58.90287062206041,1,8.0,mutation_overlap,93355,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr6-GBR.tar.gz.93355.w_blk_trace.json
1,0,16346.67175572519,2.0422115325927734,300,0.25070832,1,300.0,8.145766891951466,1,131.0,mutation_overlap,93355,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/sifted.SIFT.chr6.txt.93355.r_blk_trace.json
0,0,360195.0,0.3435087203979492,300,0.000154956,1,300.0,2216.8145821907456,1,1.0,incividuals_merge,244654,./1kgenome_data/fastflow_tests/par_3000_1n_pfs_ps300/300_p_1n_PFS_t1/chr2n.tar.gz.244654.w_blk_trace.json
